type,sourcename,sourceversion,creationdate,start_time,end_time,LABEL,HKTimeZone
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 9:11,12/16/2024 9:52,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 8:49,12/16/2024 9:52,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 9:52,12/16/2024 9:53,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 9:53,12/16/2024 10:57,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 10:57,12/16/2024 11:16,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 11:16,12/16/2024 11:21,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 11:21,12/16/2024 11:23,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 11:23,12/16/2024 11:31,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 11:31,12/16/2024 11:32,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 11:32,12/16/2024 11:34,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 11:34,12/16/2024 11:36,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 11:36,12/16/2024 11:37,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 11:37,12/16/2024 12:48,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 12:48,12/16/2024 13:06,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 9:53,12/16/2024 13:06,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 0:22,12/17/2024 0:24,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 0:22,12/17/2024 0:24,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 0:24,12/17/2024 0:26,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 0:26,12/17/2024 0:44,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 0:44,12/17/2024 0:58,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 0:26,12/17/2024 0:58,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 0:58,12/17/2024 0:59,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 0:59,12/17/2024 1:12,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 1:12,12/17/2024 1:19,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 1:19,12/17/2024 1:20,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 0:59,12/17/2024 1:20,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 1:20,12/17/2024 1:20,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 1:20,12/17/2024 1:46,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 1:46,12/17/2024 1:53,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 1:20,12/17/2024 1:53,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 1:53,12/17/2024 1:55,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 1:55,12/17/2024 2:00,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 2:00,12/17/2024 2:04,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 2:04,12/17/2024 2:06,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 2:06,12/17/2024 2:28,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 2:28,12/17/2024 2:53,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 2:53,12/17/2024 3:07,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 3:07,12/17/2024 3:17,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 3:17,12/17/2024 3:22,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 3:22,12/17/2024 3:45,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 3:45,12/17/2024 4:02,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 4:02,12/17/2024 4:49,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 4:49,12/17/2024 5:05,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 5:05,12/17/2024 5:17,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 5:17,12/17/2024 5:48,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 5:48,12/17/2024 6:58,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 6:58,12/17/2024 7:32,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 7:32,12/17/2024 7:37,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 1:55,12/17/2024 7:37,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 7:37,12/17/2024 7:40,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 7:40,12/17/2024 7:56,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 7:40,12/17/2024 7:56,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 7:56,12/17/2024 7:58,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 7:58,12/17/2024 8:35,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 7:58,12/17/2024 8:35,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 8:35,12/17/2024 8:37,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 8:37,12/17/2024 8:45,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 8:45,12/17/2024 8:57,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 8:37,12/17/2024 8:57,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 8:57,12/17/2024 9:01,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 9:01,12/17/2024 9:03,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/17/2024 9:05,12/17/2024 9:01,12/17/2024 9:03,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 0:17,12/18/2024 0:33,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 0:33,12/18/2024 1:20,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 1:20,12/18/2024 1:28,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 1:28,12/18/2024 1:37,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 1:37,12/18/2024 2:32,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 2:32,12/18/2024 2:36,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 2:36,12/18/2024 2:58,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 2:58,12/18/2024 3:23,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 0:17,12/18/2024 3:23,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 3:23,12/18/2024 3:24,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 3:24,12/18/2024 4:31,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 4:31,12/18/2024 5:18,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 5:18,12/18/2024 5:56,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 3:24,12/18/2024 5:56,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 5:56,12/18/2024 5:57,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 5:57,12/18/2024 6:15,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 6:15,12/18/2024 6:44,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 6:44,12/18/2024 7:34,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 7:34,12/18/2024 8:03,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 8:03,12/18/2024 9:06,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 9:06,12/18/2024 9:23,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 9:23,12/18/2024 9:58,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 5:57,12/18/2024 9:58,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 9:58,12/18/2024 9:59,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 9:59,12/18/2024 10:03,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/18/2024 10:06,12/18/2024 9:59,12/18/2024 10:03,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 0:16,12/19/2024 0:35,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 0:35,12/19/2024 0:51,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 0:51,12/19/2024 0:57,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 0:57,12/19/2024 1:07,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 1:07,12/19/2024 1:13,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 1:13,12/19/2024 1:27,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 1:27,12/19/2024 1:35,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 1:35,12/19/2024 1:50,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 1:50,12/19/2024 2:14,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 2:14,12/19/2024 2:47,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 2:47,12/19/2024 2:48,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 0:16,12/19/2024 2:48,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 2:48,12/19/2024 2:49,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 2:49,12/19/2024 2:50,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 2:49,12/19/2024 2:50,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 2:50,12/19/2024 2:51,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 2:51,12/19/2024 3:01,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 3:01,12/19/2024 3:17,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 3:17,12/19/2024 4:18,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 4:18,12/19/2024 4:58,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 4:58,12/19/2024 6:22,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 6:22,12/19/2024 6:50,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 6:50,12/19/2024 7:12,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/19/2024 7:28,12/19/2024 2:51,12/19/2024 7:12,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/20/2024 8:00,12/20/2024 2:14,12/20/2024 2:16,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/20/2024 8:00,12/20/2024 2:14,12/20/2024 2:16,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/20/2024 8:00,12/20/2024 2:16,12/20/2024 2:17,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/20/2024 8:00,12/20/2024 2:17,12/20/2024 2:32,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/20/2024 8:00,12/20/2024 2:32,12/20/2024 3:17,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/20/2024 8:00,12/20/2024 3:17,12/20/2024 3:23,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/20/2024 8:00,12/20/2024 3:23,12/20/2024 3:29,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/20/2024 8:00,12/20/2024 3:29,12/20/2024 4:09,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/20/2024 8:00,12/20/2024 4:09,12/20/2024 4:36,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/20/2024 8:00,12/20/2024 4:36,12/20/2024 4:37,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/20/2024 8:00,12/20/2024 2:17,12/20/2024 4:37,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/20/2024 8:00,12/20/2024 4:37,12/20/2024 4:38,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/20/2024 8:00,12/20/2024 4:38,12/20/2024 4:43,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/20/2024 8:00,12/20/2024 4:43,12/20/2024 5:04,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/20/2024 8:00,12/20/2024 5:04,12/20/2024 6:05,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/20/2024 8:00,12/20/2024 6:05,12/20/2024 6:29,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/20/2024 8:00,12/20/2024 6:29,12/20/2024 7:04,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/20/2024 8:00,12/20/2024 4:38,12/20/2024 7:04,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/20/2024 8:00,12/20/2024 7:04,12/20/2024 7:04,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/20/2024 8:00,12/20/2024 7:04,12/20/2024 7:08,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/20/2024 8:00,12/20/2024 7:04,12/20/2024 7:08,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/21/2024 12:45,12/21/2024 2:03,12/21/2024 2:05,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/21/2024 12:45,12/21/2024 2:03,12/21/2024 2:05,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/21/2024 12:45,12/21/2024 2:05,12/21/2024 2:07,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/21/2024 12:45,12/21/2024 2:07,12/21/2024 2:26,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/21/2024 12:45,12/21/2024 2:26,12/21/2024 2:28,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/21/2024 12:45,12/21/2024 2:28,12/21/2024 2:36,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/21/2024 12:45,12/21/2024 2:36,12/21/2024 2:59,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/21/2024 12:45,12/21/2024 2:59,12/21/2024 3:03,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/21/2024 12:45,12/21/2024 2:07,12/21/2024 3:03,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/21/2024 12:45,12/21/2024 3:03,12/21/2024 3:04,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/21/2024 12:45,12/21/2024 3:04,12/21/2024 3:12,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/21/2024 12:45,12/21/2024 3:04,12/21/2024 3:12,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/21/2024 12:45,12/21/2024 3:12,12/21/2024 3:15,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/21/2024 12:45,12/21/2024 3:15,12/21/2024 3:41,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/21/2024 12:45,12/21/2024 3:41,12/21/2024 3:43,AsleepDeep,Asia/Ho_Chi_Minh
